CodeUC,Days,TTS,Length,Pheno_stage,Date
3-BM-cog-F-B10-1-L,68,592.055,29.6932006897,2,2010-09-24 00:00:00
3-BM-cog-F-B11-1-A,57,496.795,18.5835050442,2,2010-09-24 00:00:00
3-BM-cog-F-B14-1-L,73,636.98,16.4996240422,3,2010-09-24 00:00:00
3-BM-cog-F-B14-2-A,66,573.65,44.4365139321,2,2010-09-24 00:00:00
3-BM-cog-F-B8-1-A,63,544.55,31.8812881153,2,2010-09-24 00:00:00
3-BM-cog-F-B9-1-A,68,592.055,24.0980790045,2,2010-09-24 00:00:00
3-BM-cog-F-B9-2-L,56,489.53,23.3856365558,2,2010-09-24 00:00:00
3-BM-cog-F-F3-1-A,58,502.75,29.9638231086,2,2010-09-24 00:00:00
3-BM-cog-F-F4-1-A,64,555.55,26.9930044919,2,2010-09-24 00:00:00
3-BM-cog-F-F7-1-A,58,502.75,30.4795232699,2,2010-09-24 00:00:00
3-BM-cog-F-B10-1-L,69,601.945,29.6944021604,2,2010-09-25 00:00:00
3-BM-cog-F-B11-1-A,58,506.685,18.5864182028,2,2010-09-25 00:00:00
3-BM-cog-F-B14-1-L,74,646.87,16.499690487,3,2010-09-25 00:00:00
3-BM-cog-F-B14-2-A,67,583.54,44.4388968389,2,2010-09-25 00:00:00
3-BM-cog-F-B8-1-A,64,554.44,31.8845936213,2,2010-09-25 00:00:00
3-BM-cog-F-B9-1-A,69,601.945,24.0984184954,2,2010-09-25 00:00:00
3-BM-cog-F-B9-2-L,57,499.42,23.3881738408,2,2010-09-25 00:00:00
3-BM-cog-F-F3-1-A,59,512.64,29.9702105951,2,2010-09-25 00:00:00
3-BM-cog-F-F4-1-A,65,565.44,26.9942406011,2,2010-09-25 00:00:00
3-BM-cog-F-F7-1-A,59,512.64,30.483140288,2,2010-09-25 00:00:00
3-BM-cog-F-B10-1-L,70,610.75,29.6952919884,3,2010-09-26 00:00:00
3-BM-cog-F-B11-1-A,59,515.49,18.5885761702,2,2010-09-26 00:00:00
3-BM-cog-F-B14-1-L,75,655.675,16.499739694,3,2010-09-26 00:00:00
3-BM-cog-F-B14-2-A,68,592.345,44.4406616972,2,2010-09-26 00:00:00
3-BM-cog-F-B8-1-A,65,563.245,31.8870419999,2,2010-09-26 00:00:00
3-BM-cog-F-B9-1-A,70,610.75,24.098669916,3,2010-09-26 00:00:00
3-BM-cog-F-B9-2-L,58,508.225,23.3900532161,2,2010-09-26 00:00:00
3-BM-cog-F-F3-1-A,60,521.445,29.9749426893,2,2010-09-26 00:00:00
3-BM-cog-F-F4-1-A,66,574.245,26.9951560913,2,2010-09-26 00:00:00
3-BM-cog-F-F7-1-A,60,521.445,30.4858194726,2,2010-09-26 00:00:00
3-BM-cog-F-B10-1-L,71,620.57,29.6961186265,3,2010-09-27 00:00:00
3-BM-cog-F-B11-1-A,60,525.31,18.5905812257,2,2010-09-27 00:00:00
3-BM-cog-F-B14-1-L,76,665.495,16.4997854042,3,2010-09-27 00:00:00
3-BM-cog-F-B14-2-A,69,602.165,44.4423012574,3,2010-09-27 00:00:00
3-BM-cog-F-B8-1-A,66,573.065,31.8893167158,2,2010-09-27 00:00:00
3-BM-cog-F-B9-1-A,71,620.57,24.0989034736,3,2010-09-27 00:00:00
3-BM-cog-F-B9-2-L,59,518.045,23.3917993001,2,2010-09-27 00:00:00
3-BM-cog-F-F3-1-A,61,531.265,29.9793398256,2,2010-09-27 00:00:00
3-BM-cog-F-F4-1-A,67,584.065,26.9960065757,2,2010-09-27 00:00:00
3-BM-cog-F-F7-1-A,61,531.265,30.4883086768,2,2010-09-27 00:00:00
3-BM-cog-F-B10-1-L,72,629.725,29.696758024,3,2010-09-28 00:00:00
3-BM-cog-F-B11-1-A,61,534.465,18.592132339,2,2010-09-28 00:00:00
3-BM-cog-F-B14-1-L,77,674.65,16.4998207591,3,2010-09-28 00:00:00
3-BM-cog-F-B14-2-A,70,611.32,44.4435694635,3,2010-09-28 00:00:00
3-BM-cog-F-B8-1-A,67,582.22,31.8910763247,2,2010-09-28 00:00:00
3-BM-cog-F-B9-1-A,72,629.725,24.0990841226,3,2010-09-28 00:00:00
3-BM-cog-F-B9-2-L,60,527.2,23.393149993,2,2010-09-28 00:00:00
3-BM-cog-F-F3-1-A,62,540.42,29.9827416896,2,2010-09-28 00:00:00
3-BM-cog-F-F4-1-A,68,593.22,26.9966644224,2,2010-09-28 00:00:00
3-BM-cog-F-F7-1-A,62,540.42,30.4902342386,2,2010-09-28 00:00:00
3-BM-cog-F-B10-1-L,73,639.985,29.6973503005,3,2010-09-29 00:00:00
3-BM-cog-F-B11-1-A,62,544.725,18.5935693131,2,2010-09-29 00:00:00
3-BM-cog-F-B14-1-L,78,684.91,16.4998535072,3,2010-09-29 00:00:00
3-BM-cog-F-B14-2-A,71,621.58,44.444744224,3,2010-09-29 00:00:00
3-BM-cog-F-B8-1-A,68,592.48,31.8927063635,3,2010-09-29 00:00:00
3-BM-cog-F-B9-1-A,73,639.985,24.0992514539,3,2010-09-29 00:00:00
3-BM-cog-F-B9-2-L,61,537.46,23.3944012329,2,2010-09-29 00:00:00
3-BM-cog-F-F3-1-A,63,550.68,29.9858934087,2,2010-09-29 00:00:00
3-BM-cog-F-F4-1-A,69,603.48,26.9972737918,3,2010-09-29 00:00:00
3-BM-cog-F-F7-1-A,63,550.68,30.4920180377,2,2010-09-29 00:00:00
3-BM-cog-F-B10-1-L,74,650.425,29.6978420333,3,2010-09-30 00:00:00
3-BM-cog-F-B11-1-A,63,555.165,18.5947624743,2,2010-09-30 00:00:00
3-BM-cog-F-B14-1-L,79,695.35,16.4998806952,3,2010-09-30 00:00:00
3-BM-cog-F-B14-2-A,72,632.02,44.4457195709,3,2010-09-30 00:00:00
3-BM-cog-F-B8-1-A,69,602.92,31.894059767,3,2010-09-30 00:00:00
3-BM-cog-F-B9-1-A,74,650.425,24.0993903761,3,2010-09-30 00:00:00
3-BM-cog-F-B9-2-L,62,547.9,23.3954401283,2,2010-09-30 00:00:00
3-BM-cog-F-F3-1-A,64,561.12,29.9885105055,2,2010-09-30 00:00:00
3-BM-cog-F-F4-1-A,70,613.92,26.9977797183,3,2010-09-30 00:00:00
3-BM-cog-F-F7-1-A,64,561.12,30.4934991267,2,2010-09-30 00:00:00
3-BM-cog-F-B10-1-L,75,660.195,29.6982192084,3,2010-10-01 00:00:00
3-BM-cog-F-B11-1-A,64,564.935,18.5956777452,2,2010-10-01 00:00:00
3-BM-cog-F-B14-1-L,80,705.12,16.4999015487,3,2010-10-01 00:00:00
3-BM-cog-F-B14-2-A,73,641.79,44.4464677011,3,2010-10-01 00:00:00
3-BM-cog-F-B8-1-A,70,612.69,31.8950979194,3,2010-10-01 00:00:00
3-BM-cog-F-B9-1-A,75,660.195,24.099496932,3,2010-10-01 00:00:00
3-BM-cog-F-B9-2-L,63,557.67,23.3962370345,2,2010-10-01 00:00:00
3-BM-cog-F-F3-1-A,65,570.89,29.9905181556,2,2010-10-01 00:00:00
3-BM-cog-F-F4-1-A,71,623.69,26.9981677819,3,2010-10-01 00:00:00
3-BM-cog-F-F7-1-A,65,570.89,30.4946352349,2,2010-10-01 00:00:00
3-BM-cog-F-B10-1-L,76,669.79,29.6985253976,3,2010-10-02 00:00:00
3-BM-cog-F-B11-1-A,65,574.53,18.5964208073,2,2010-10-02 00:00:00
3-BM-cog-F-B14-1-L,81,714.715,16.4999184772,3,2010-10-02 00:00:00
3-BM-cog-F-B14-2-A,74,651.385,44.4470750346,3,2010-10-02 00:00:00
3-BM-cog-F-B8-1-A,71,622.285,31.8959407175,3,2010-10-02 00:00:00
3-BM-cog-F-B9-1-A,76,669.79,24.0995834323,3,2010-10-02 00:00:00
3-BM-cog-F-B9-2-L,64,567.265,23.3968839845,2,2010-10-02 00:00:00
3-BM-cog-F-F3-1-A,66,580.485,29.9921481177,2,2010-10-02 00:00:00
3-BM-cog-F-F4-1-A,72,633.285,26.9984828114,3,2010-10-02 00:00:00
3-BM-cog-F-F7-1-A,66,580.485,30.4955575638,2,2010-10-02 00:00:00
3-BM-cog-F-B10-1-L,77,681.165,29.6988209421,3,2010-10-03 00:00:00
3-BM-cog-F-B11-1-A,66,585.905,18.5971380784,2,2010-10-03 00:00:00
3-BM-cog-F-B14-1-L,82,726.09,16.4999348168,3,2010-10-03 00:00:00
3-BM-cog-F-B14-2-A,75,662.76,44.4476612577,3,2010-10-03 00:00:00
3-BM-cog-F-B8-1-A,72,633.66,31.8967542411,3,2010-10-03 00:00:00
3-BM-cog-F-B9-1-A,77,681.165,24.0996669242,3,2010-10-03 00:00:00
3-BM-cog-F-B9-2-L,65,578.64,23.3975084644,2,2010-10-03 00:00:00
3-BM-cog-F-F3-1-A,67,591.86,29.9937215496,2,2010-10-03 00:00:00
3-BM-cog-F-F4-1-A,73,644.66,26.9987868895,3,2010-10-03 00:00:00
3-BM-cog-F-F7-1-A,67,591.86,30.4964478624,2,2010-10-03 00:00:00
3-BM-cog-F-B10-1-L,78,692.24,29.6990516766,3,2010-10-04 00:00:00
3-BM-cog-F-B11-1-A,67,596.98,18.5976980878,3,2010-10-04 00:00:00
3-BM-cog-F-B14-1-L,83,737.165,16.4999475732,3,2010-10-04 00:00:00
3-BM-cog-F-B14-2-A,76,673.835,44.4481189308,3,2010-10-04 00:00:00
3-BM-cog-F-B8-1-A,73,644.735,31.8973893849,3,2010-10-04 00:00:00
3-BM-cog-F-B9-1-A,78,692.24,24.0997321065,3,2010-10-04 00:00:00
3-BM-cog-F-B9-2-L,66,589.715,23.3979960167,3,2010-10-04 00:00:00
3-BM-cog-F-F3-1-A,68,602.935,29.994950037,3,2010-10-04 00:00:00
3-BM-cog-F-F4-1-A,74,655.735,26.9990242869,3,2010-10-04 00:00:00
3-BM-cog-F-F7-1-A,68,602.935,30.4971429514,3,2010-10-04 00:00:00
3-BM-cog-F-B10-1-L,79,702.685,29.6992277511,3,2010-10-05 00:00:00
3-BM-cog-F-B11-1-A,68,607.425,18.5981254503,3,2010-10-05 00:00:00
3-BM-cog-F-B14-1-L,84,747.61,16.4999573074,3,2010-10-05 00:00:00
3-BM-cog-F-B14-2-A,77,684.28,44.4484681846,3,2010-10-05 00:00:00
3-BM-cog-F-B8-1-A,74,655.18,31.8978740763,3,2010-10-05 00:00:00
3-BM-cog-F-B9-1-A,79,702.685,24.0997818469,3,2010-10-05 00:00:00
3-BM-cog-F-B9-2-L,67,600.16,23.3983680786,3,2010-10-05 00:00:00
3-BM-cog-F-F3-1-A,69,613.38,29.9958875559,3,2010-10-05 00:00:00
3-BM-cog-F-F4-1-A,75,666.18,26.9992054462,3,2010-10-05 00:00:00
3-BM-cog-F-F7-1-A,69,613.38,30.497673391,3,2010-10-05 00:00:00
3-BM-cog-F-B10-1-L,80,714.575,29.6993887521,3,2010-10-06 00:00:00
3-BM-cog-F-B11-1-A,69,619.315,18.5985162394,3,2010-10-06 00:00:00
3-BM-cog-F-B14-1-L,85,759.5,16.4999662083,3,2010-10-06 00:00:00
3-BM-cog-F-B14-2-A,78,696.17,44.4487875404,3,2010-10-06 00:00:00
3-BM-cog-F-B8-1-A,75,667.07,31.8983172816,3,2010-10-06 00:00:00
3-BM-cog-F-B9-1-A,80,714.575,24.0998273288,3,2010-10-06 00:00:00
3-BM-cog-F-B9-2-L,68,612.05,23.3987082952,3,2010-10-06 00:00:00
3-BM-cog-F-F3-1-A,70,625.27,29.9967448564,3,2010-10-06 00:00:00
3-BM-cog-F-F4-1-A,76,678.07,26.999371097,3,2010-10-06 00:00:00
3-BM-cog-F-F7-1-A,70,625.27,30.4981584308,3,2010-10-06 00:00:00
3-BM-cog-F-B10-1-L,81,724.82,29.6995002817,3,2010-10-07 00:00:00
3-BM-cog-F-B11-1-A,70,629.56,18.5987869564,3,2010-10-07 00:00:00
3-BM-cog-F-B14-1-L,86,769.745,16.4999723741,3,2010-10-07 00:00:00
3-BM-cog-F-B14-2-A,79,706.415,44.4490087671,3,2010-10-07 00:00:00
3-BM-cog-F-B8-1-A,76,677.315,31.8986243059,3,2010-10-07 00:00:00
3-BM-cog-F-B9-1-A,81,724.82,24.0998588351,3,2010-10-07 00:00:00
3-BM-cog-F-B9-2-L,69,622.295,23.3989439757,3,2010-10-07 00:00:00
3-BM-cog-F-F3-1-A,71,635.515,29.9973387541,3,2010-10-07 00:00:00
3-BM-cog-F-F4-1-A,77,688.315,26.9994858477,3,2010-10-07 00:00:00
3-BM-cog-F-F7-1-A,71,635.515,30.4984944364,3,2010-10-07 00:00:00
3-BM-cog-F-B10-1-L,82,736.595,29.6996035699,3,2010-10-08 00:00:00
3-BM-cog-F-B11-1-A,71,641.335,18.5990376743,3,2010-10-08 00:00:00
3-BM-cog-F-B14-1-L,87,781.52,16.4999780842,3,2010-10-08 00:00:00
3-BM-cog-F-B14-2-A,80,718.19,44.449213647,3,2010-10-08 00:00:00
3-BM-cog-F-B8-1-A,77,689.09,31.8989086461,3,2010-10-08 00:00:00
3-BM-cog-F-B9-1-A,82,736.595,24.0998880131,3,2010-10-08 00:00:00
3-BM-cog-F-B9-2-L,70,634.07,23.3991622435,3,2010-10-08 00:00:00
3-BM-cog-F-F3-1-A,72,647.29,29.9978887833,3,2010-10-08 00:00:00
3-BM-cog-F-F4-1-A,78,700.09,26.9995921191,3,2010-10-08 00:00:00
3-BM-cog-F-F7-1-A,72,647.29,30.4988056177,3,2010-10-08 00:00:00
3-BM-cog-F-B10-1-L,83,748.395,29.699685664,3,2010-10-09 00:00:00
3-BM-cog-F-B11-1-A,72,653.135,18.5992369498,3,2010-10-09 00:00:00
3-BM-cog-F-B14-1-L,88,793.32,16.4999826227,3,2010-10-09 00:00:00
3-BM-cog-F-B14-2-A,81,729.99,44.449376487,3,2010-10-09 00:00:00
3-BM-cog-F-B8-1-A,78,700.89,31.8991346436,3,2010-10-09 00:00:00
3-BM-cog-F-B9-1-A,83,748.395,24.0999112039,3,2010-10-09 00:00:00
3-BM-cog-F-B9-2-L,71,645.87,23.3993357258,3,2010-10-09 00:00:00
3-BM-cog-F-F3-1-A,73,659.09,29.9983259613,3,2010-10-09 00:00:00
3-BM-cog-F-F4-1-A,79,711.89,26.9996765843,3,2010-10-09 00:00:00
3-BM-cog-F-F7-1-A,73,659.09,30.4990529493,3,2010-10-09 00:00:00
3-BM-cog-F-B10-1-L,84,758.85,29.6997440779,3,2010-10-10 00:00:00
3-BM-cog-F-B11-1-A,73,663.59,18.5993787459,3,2010-10-10 00:00:00
3-BM-cog-F-B14-1-L,89,803.775,16.499985852,3,2010-10-10 00:00:00
3-BM-cog-F-B14-2-A,82,740.445,44.4494923558,3,2010-10-10 00:00:00
3-BM-cog-F-B8-1-A,79,711.345,31.8992954529,3,2010-10-10 00:00:00
3-BM-cog-F-B9-1-A,84,758.85,24.0999277052,3,2010-10-10 00:00:00
3-BM-cog-F-B9-2-L,72,656.325,23.3994591679,3,2010-10-10 00:00:00
3-BM-cog-F-F3-1-A,74,669.545,29.9986370409,3,2010-10-10 00:00:00
3-BM-cog-F-F4-1-A,80,722.345,26.9997366855,3,2010-10-10 00:00:00
3-BM-cog-F-F7-1-A,74,669.545,30.4992289393,3,2010-10-10 00:00:00
3-BM-cog-F-B10-1-L,85,767.335,29.6997834065,3,2010-10-11 00:00:00
3-BM-cog-F-B11-1-A,74,672.075,18.5994742148,3,2010-10-11 00:00:00
3-BM-cog-F-B14-1-L,90,812.26,16.4999880262,3,2010-10-11 00:00:00
3-BM-cog-F-B14-2-A,83,748.93,44.4495703675,3,2010-10-11 00:00:00
3-BM-cog-F-B8-1-A,80,719.83,31.8994037225,3,2010-10-11 00:00:00
3-BM-cog-F-B9-1-A,85,767.335,24.0999388151,3,2010-10-11 00:00:00
3-BM-cog-F-B9-2-L,73,664.81,23.3995422789,3,2010-10-11 00:00:00
3-BM-cog-F-F3-1-A,75,678.03,29.9988464863,3,2010-10-11 00:00:00
3-BM-cog-F-F4-1-A,81,730.83,26.9997771501,3,2010-10-11 00:00:00
3-BM-cog-F-F7-1-A,75,678.03,30.4993474299,3,2010-10-11 00:00:00
3-BM-cog-F-B10-1-L,86,776.01,29.6998173751,3,2010-10-12 00:00:00
3-BM-cog-F-B11-1-A,75,680.75,18.5995566726,3,2010-10-12 00:00:00
3-BM-cog-F-B14-1-L,91,820.935,16.499989904,3,2010-10-12 00:00:00
3-BM-cog-F-B14-2-A,84,757.605,44.4496377469,3,2010-10-12 00:00:00
3-BM-cog-F-B8-1-A,81,728.505,31.8994972362,3,2010-10-12 00:00:00
3-BM-cog-F-B9-1-A,86,776.01,24.0999484108,3,2010-10-12 00:00:00
3-BM-cog-F-B9-2-L,74,673.485,23.3996140629,3,2010-10-12 00:00:00
3-BM-cog-F-F3-1-A,76,686.705,29.9990273879,3,2010-10-12 00:00:00
3-BM-cog-F-F4-1-A,82,739.505,26.9998120998,3,2010-10-12 00:00:00
3-BM-cog-F-F7-1-A,76,686.705,30.4994497717,3,2010-10-12 00:00:00
3-BM-cog-F-B10-1-L,87,786.425,29.6998511959,3,2010-10-13 00:00:00
3-BM-cog-F-B11-1-A,76,691.165,18.5996387724,3,2010-10-13 00:00:00
3-BM-cog-F-B14-1-L,92,831.35,16.4999917738,3,2010-10-13 00:00:00
3-BM-cog-F-B14-2-A,85,768.02,44.4497048334,3,2010-10-13 00:00:00
3-BM-cog-F-B8-1-A,82,738.92,31.8995903437,3,2010-10-13 00:00:00
3-BM-cog-F-B9-1-A,87,786.425,24.0999579648,3,2010-10-13 00:00:00
3-BM-cog-F-B9-2-L,75,683.9,23.399685535,3,2010-10-13 00:00:00
3-BM-cog-F-F3-1-A,77,697.12,29.9992075047,3,2010-10-13 00:00:00
3-BM-cog-F-F4-1-A,83,749.92,26.9998468975,3,2010-10-13 00:00:00
3-BM-cog-F-F7-1-A,77,697.12,30.499551669,3,2010-10-13 00:00:00
3-BM-cog-F-B10-1-L,88,797.505,29.6998803285,3,2010-10-14 00:00:00
3-BM-cog-F-B11-1-A,77,702.245,18.5997094922,3,2010-10-14 00:00:00
3-BM-cog-F-B14-1-L,93,842.43,16.4999933843,3,2010-10-14 00:00:00
3-BM-cog-F-B14-2-A,86,779.1,44.4497626206,3,2010-10-14 00:00:00
3-BM-cog-F-B8-1-A,83,750.0,31.8996705451,3,2010-10-14 00:00:00
3-BM-cog-F-B9-1-A,88,797.505,24.0999661944,3,2010-10-14 00:00:00
3-BM-cog-F-B9-2-L,76,694.98,23.3997471001,3,2010-10-14 00:00:00
3-BM-cog-F-F3-1-A,78,708.2,29.9993626556,3,2010-10-14 00:00:00
3-BM-cog-F-F4-1-A,84,761.0,26.9998768717,3,2010-10-14 00:00:00
3-BM-cog-F-F7-1-A,78,708.2,30.4996394419,3,2010-10-14 00:00:00
3-BM-cog-F-B10-1-L,89,808.5,29.6999035966,3,2010-10-15 00:00:00
3-BM-cog-F-B11-1-A,78,713.24,18.599765976,3,2010-10-15 00:00:00
3-BM-cog-F-B14-1-L,94,853.425,16.4999946706,3,2010-10-15 00:00:00
3-BM-cog-F-B14-2-A,87,790.095,44.449808775,3,2010-10-15 00:00:00
3-BM-cog-F-B8-1-A,84,760.995,31.8997346018,3,2010-10-15 00:00:00
3-BM-cog-F-B9-1-A,89,808.5,24.0999727674,3,2010-10-15 00:00:00
3-BM-cog-F-B9-2-L,77,705.975,23.399796272,3,2010-10-15 00:00:00
3-BM-cog-F-F3-1-A,79,719.195,29.9994865748,3,2010-10-15 00:00:00
3-BM-cog-F-F4-1-A,85,771.995,26.9999008119,3,2010-10-15 00:00:00
3-BM-cog-F-F7-1-A,79,719.195,30.4997095459,3,2010-10-15 00:00:00
3-BM-cog-F-B10-1-L,90,819.035,29.699921635,3,2010-10-16 00:00:00
3-BM-cog-F-B11-1-A,79,723.775,18.5998097648,3,2010-10-16 00:00:00
3-BM-cog-F-B14-1-L,95,863.96,16.4999956678,3,2010-10-16 00:00:00
3-BM-cog-F-B14-2-A,88,800.63,44.4498445558,3,2010-10-16 00:00:00
3-BM-cog-F-B8-1-A,85,771.53,31.8997842612,3,2010-10-16 00:00:00
3-BM-cog-F-B9-1-A,90,819.035,24.099977863,3,2010-10-16 00:00:00
3-BM-cog-F-B9-2-L,78,716.51,23.3998343921,3,2010-10-16 00:00:00
3-BM-cog-F-F3-1-A,80,729.73,29.9995826426,3,2010-10-16 00:00:00
3-BM-cog-F-F4-1-A,86,782.53,26.9999193713,3,2010-10-16 00:00:00
3-BM-cog-F-F7-1-A,80,729.73,30.4997638936,3,2010-10-16 00:00:00
3-BM-cog-F-B10-1-L,91,829.815,29.6999366043,3,2010-10-17 00:00:00
3-BM-cog-F-B11-1-A,80,734.555,18.5998461034,3,2010-10-17 00:00:00
3-BM-cog-F-B14-1-L,96,874.74,16.4999964953,3,2010-10-17 00:00:00
3-BM-cog-F-B14-2-A,89,811.41,44.4498742488,3,2010-10-17 00:00:00
3-BM-cog-F-B8-1-A,86,782.31,31.8998254716,3,2010-10-17 00:00:00
3-BM-cog-F-B9-1-A,91,829.815,24.0999820916,3,2010-10-17 00:00:00
3-BM-cog-F-B9-2-L,79,727.29,23.3998660265,3,2010-10-17 00:00:00
3-BM-cog-F-F3-1-A,81,740.51,29.9996623657,3,2010-10-17 00:00:00
3-BM-cog-F-F4-1-A,87,793.31,26.9999347731,3,2010-10-17 00:00:00
3-BM-cog-F-F7-1-A,81,740.51,30.4998089945,3,2010-10-17 00:00:00
3-BM-cog-F-B10-1-L,92,840.66,29.6999487797,3,2010-10-18 00:00:00
3-BM-cog-F-B11-1-A,81,745.4,18.5998756597,3,2010-10-18 00:00:00
3-BM-cog-F-B14-1-L,97,885.585,16.4999971684,3,2010-10-18 00:00:00
3-BM-cog-F-B14-2-A,90,822.255,44.4498983998,3,2010-10-18 00:00:00
3-BM-cog-F-B8-1-A,87,793.155,31.8998589904,3,2010-10-18 00:00:00
3-BM-cog-F-B9-1-A,92,840.66,24.099985531,3,2010-10-18 00:00:00
3-BM-cog-F-B9-2-L,80,738.135,23.3998917565,3,2010-10-18 00:00:00
3-BM-cog-F-F3-1-A,82,751.355,29.9997272092,3,2010-10-18 00:00:00
3-BM-cog-F-F4-1-A,88,804.155,26.9999473002,3,2010-10-18 00:00:00
3-BM-cog-F-F7-1-A,82,751.355,30.4998456778,3,2010-10-18 00:00:00
3-BM-cog-F-B10-1-L,93,852.1,29.6999590982,3,2010-10-19 00:00:00
3-BM-cog-F-B11-1-A,82,756.84,18.5999007082,3,2010-10-19 00:00:00
3-BM-cog-F-B14-1-L,98,897.025,16.4999977389,3,2010-10-19 00:00:00
3-BM-cog-F-B14-2-A,91,833.695,44.4499188674,3,2010-10-19 00:00:00
3-BM-cog-F-B8-1-A,88,804.595,31.899887397,3,2010-10-19 00:00:00
3-BM-cog-F-B9-1-A,93,852.1,24.0999884458,3,2010-10-19 00:00:00
3-BM-cog-F-B9-2-L,81,749.575,23.3999135624,3,2010-10-19 00:00:00
3-BM-cog-F-F3-1-A,83,762.795,29.9997821632,3,2010-10-19 00:00:00
3-BM-cog-F-F4-1-A,89,815.595,26.9999579166,3,2010-10-19 00:00:00
3-BM-cog-F-F7-1-A,83,762.795,30.4998767662,3,2010-10-19 00:00:00
3-BM-cog-F-B10-1-L,94,864.085,29.6999676861,3,2010-10-20 00:00:00
3-BM-cog-F-B11-1-A,83,768.825,18.5999215559,3,2010-10-20 00:00:00
3-BM-cog-F-B14-1-L,99,909.01,16.4999982136,3,2010-10-20 00:00:00
3-BM-cog-F-B14-2-A,92,845.68,44.4499359024,3,2010-10-20 00:00:00
3-BM-cog-F-B8-1-A,89,816.58,31.8999110396,3,2010-10-20 00:00:00
3-BM-cog-F-B9-1-A,94,864.085,24.0999908718,3,2010-10-20 00:00:00
3-BM-cog-F-B9-2-L,82,761.56,23.3999317112,3,2010-10-20 00:00:00
3-BM-cog-F-F3-1-A,84,774.78,29.999827901,3,2010-10-20 00:00:00
3-BM-cog-F-F4-1-A,90,827.58,26.9999667527,3,2010-10-20 00:00:00
3-BM-cog-F-F7-1-A,84,774.78,30.4999026409,3,2010-10-20 00:00:00
3-BM-cog-F-B10-1-L,95,875.565,29.6999742161,3,2010-10-21 00:00:00
3-BM-cog-F-B11-1-A,84,780.305,18.5999374079,3,2010-10-21 00:00:00
3-BM-cog-F-B14-1-L,100,920.49,16.4999985746,3,2010-10-21 00:00:00
3-BM-cog-F-B14-2-A,93,857.16,44.4499488552,3,2010-10-21 00:00:00
3-BM-cog-F-B8-1-A,90,828.06,31.8999290167,3,2010-10-21 00:00:00
3-BM-cog-F-B9-1-A,95,875.565,24.0999927164,3,2010-10-21 00:00:00
3-BM-cog-F-B9-2-L,83,773.04,23.399945511,3,2010-10-21 00:00:00
3-BM-cog-F-F3-1-A,85,786.26,29.9998626786,3,2010-10-21 00:00:00
3-BM-cog-F-F4-1-A,91,839.06,26.9999734713,3,2010-10-21 00:00:00
3-BM-cog-F-F7-1-A,85,786.26,30.4999223152,3,2010-10-21 00:00:00
3-BM-cog-F-B10-1-L,96,886.745,29.6999793048,3,2010-10-22 00:00:00
3-BM-cog-F-B11-1-A,85,791.485,18.599949761,3,2010-10-22 00:00:00
3-BM-cog-F-B14-1-L,101,931.67,16.4999988559,3,2010-10-22 00:00:00
3-BM-cog-F-B14-2-A,94,868.34,44.4499589491,3,2010-10-22 00:00:00
3-BM-cog-F-B8-1-A,91,839.24,31.8999430259,3,2010-10-22 00:00:00
3-BM-cog-F-B9-1-A,96,886.745,24.0999941539,3,2010-10-22 00:00:00
3-BM-cog-F-B9-2-L,84,784.22,23.3999562649,3,2010-10-22 00:00:00
3-BM-cog-F-F3-1-A,86,797.44,29.9998897802,3,2010-10-22 00:00:00
3-BM-cog-F-F4-1-A,92,850.24,26.999978707,3,2010-10-22 00:00:00
3-BM-cog-F-F7-1-A,86,797.44,30.499937647,3,2010-10-22 00:00:00
3-BM-cog-F-B10-1-L,97,897.725,29.6999833237,3,2010-10-23 00:00:00
3-BM-cog-F-B11-1-A,86,802.465,18.5999595172,3,2010-10-23 00:00:00
3-BM-cog-F-B14-1-L,102,942.65,16.4999990781,3,2010-10-23 00:00:00
3-BM-cog-F-B14-2-A,95,879.32,44.449966921,3,2010-10-23 00:00:00
3-BM-cog-F-B8-1-A,92,850.22,31.89995409,3,2010-10-23 00:00:00
3-BM-cog-F-B9-1-A,97,897.725,24.0999952892,3,2010-10-23 00:00:00
3-BM-cog-F-B9-2-L,85,795.2,23.3999647581,3,2010-10-23 00:00:00
3-BM-cog-F-F3-1-A,87,808.42,29.9999111844,3,2010-10-23 00:00:00
3-BM-cog-F-F4-1-A,93,861.22,26.999982842,3,2010-10-23 00:00:00
3-BM-cog-F-F7-1-A,87,808.42,30.4999497557,3,2010-10-23 00:00:00
3-BM-cog-F-B10-1-L,98,909.17,29.6999866845,3,2010-10-24 00:00:00
3-BM-cog-F-B11-1-A,87,813.91,18.5999676757,3,2010-10-24 00:00:00
3-BM-cog-F-B14-1-L,103,954.095,16.4999992639,3,2010-10-24 00:00:00
3-BM-cog-F-B14-2-A,96,890.765,44.4499735875,3,2010-10-24 00:00:00
3-BM-cog-F-B8-1-A,93,861.665,31.8999633423,3,2010-10-24 00:00:00
3-BM-cog-F-B9-1-A,98,909.17,24.0999962386,3,2010-10-24 00:00:00
3-BM-cog-F-B9-2-L,86,806.645,23.3999718604,3,2010-10-24 00:00:00
3-BM-cog-F-F3-1-A,88,819.865,29.9999290834,3,2010-10-24 00:00:00
3-BM-cog-F-F4-1-A,94,872.665,26.9999862999,3,2010-10-24 00:00:00
3-BM-cog-F-F7-1-A,88,819.865,30.4999598815,3,2010-10-24 00:00:00
3-BM-cog-F-B10-1-L,99,920.845,29.699989416,3,2010-10-25 00:00:00
