datesUnik;tempMoyheure;tempMoy
26/04/2010;23.19770833;23.75
27/04/2010;23.76166667;24.49
28/04/2010;24.3734375;24.645
29/04/2010;23.8125;24.805
30/04/2010;23.7428125;24.845
01/05/2010;24.2796875;25.495
02/05/2010;22.9584375;24.815
03/05/2010;23.6359375;24.375
04/05/2010;24.1171875;24.935
05/05/2010;24.58802083;25.77
06/05/2010;23.64270833;25.33
07/05/2010;23.37708333;24.275
08/05/2010;23.85;25.285
09/05/2010;23.648125;25.54
10/05/2010;23.23041667;24.805
11/05/2010;23.3090625;24.515
12/05/2010;23.66989583;25.24
13/05/2010;23.45697917;24.67
14/05/2010;21.02958333;21.04
15/05/2010;20.86395833;21.56
16/05/2010;21.33364583;22.68
17/05/2010;23.82135417;24.375
18/05/2010;24.34541667;25.67
19/05/2010;23.785;25.045
20/05/2010;22.5271875;23.78
21/05/2010;22.51604167;23.915
22/05/2010;23.24145833;24.67
23/05/2010;21.78072917;23.395
24/05/2010;22.03135417;23.285
25/05/2010;22.576875;24.12
26/05/2010;22.8203125;24.33
27/05/2010;23.33135417;24.495
28/05/2010;23.228125;25.12
29/05/2010;22.8421875;24.535
30/05/2010;23.4496875;24.92
31/05/2010;23.01333333;23.89
01/06/2010;22.23760417;23.81
02/06/2010;22.71145833;23.755
03/06/2010;23.21416667;24.025
04/06/2010;23.50145833;24.96
05/06/2010;21.62177083;22.86
06/06/2010;20.9853125;22.105
07/06/2010;20.74489583;22.12
08/06/2010;20.676875;21.795
09/06/2010;21.448125;22.185
10/06/2010;21.18385417;22.015
11/06/2010;21.23364583;21.815
12/06/2010;22.07375;23.01
13/06/2010;20.286875;19.97
14/06/2010;20.364375;21.335
15/06/2010;21.36520833;22.695
16/06/2010;21.02104167;22.485
17/06/2010;21.37041667;23.035
18/06/2010;22.30322917;23.94
19/06/2010;22.365625;23.11
20/06/2010;21.68520833;23.44
21/06/2010;21.0971875;22.44
22/06/2010;21.37760417;22.195
23/06/2010;21.1403125;22.3
24/06/2010;21.47979167;21.615
25/06/2010;22.26291667;23.46
26/06/2010;21.89104167;22.53
27/06/2010;19.7784375;20.78
28/06/2010;20.73166667;21.67
29/06/2010;19.095;20.11
30/06/2010;18.60375;19.725
01/07/2010;19.19479167;19.76
02/07/2010;18.92979167;19.61
03/07/2010;18.63104167;19.605
04/07/2010;18.20020833;19.395
05/07/2010;18.84770833;20.37
06/07/2010;19.47760417;19.61
07/07/2010;19.650625;19.4
08/07/2010;20.0803125;19.16
09/07/2010;19.90114583;19.345
10/07/2010;20.49322917;21.01
11/07/2010;19.98385417;20.95
12/07/2010;19.45739583;20.01
13/07/2010;19.34364583;20.05
14/07/2010;20.98447917;22.105
15/07/2010;21.22833333;21.56
16/07/2010;20.51135417;20.975
17/07/2010;20.0690625;20.815
18/07/2010;20.25927083;21.615
19/07/2010;21.42979167;20.395
20/07/2010;21.62177083;22.455
21/07/2010;21.18885417;22.855
22/07/2010;20.36510417;20.165
23/07/2010;19.04427083;20.25
24/07/2010;19.74;20.54
25/07/2010;20.125625;20.895
26/07/2010;19.12770833;19.035
27/07/2010;18.14260417;19
28/07/2010;19.1696875;19.07
29/07/2010;19.03083333;19.47
30/07/2010;19.80947917;19.7
31/07/2010;18.54291667;18.845
01/08/2010;18.770625;18.975
02/08/2010;18.05958333;18.54
03/08/2010;18.5125;19.165
04/08/2010;18.21041667;18.925
05/08/2010;18.36989583;18.89
06/08/2010;18.7634375;19.885
07/08/2010;19.54395833;20.025
08/08/2010;19.42625;20.995
09/08/2010;19.97541667;20.905
10/08/2010;19.78135417;20.61
11/08/2010;20.11;21.33
12/08/2010;17.93885417;18.14
13/08/2010;17.77916667;18.34
14/08/2010;18.90864583;19.33
15/08/2010;18.71604167;19.305
16/08/2010;19.51125;20.12
17/08/2010;20.6275;21.375
18/08/2010;21.32666667;21.69
19/08/2010;19.62385417;20.145
20/08/2010;21.33166667;22.47
21/08/2010;21.160625;22.84
22/08/2010;21.15177083;22.095
23/08/2010;20.96052083;21.895
24/08/2010;20.71989583;21.835
25/08/2010;21.01177083;20.98
26/08/2010;20.9559375;20.525
27/08/2010;20.6321875;21.285
28/08/2010;20;19.97
29/08/2010;20.81979167;20.805
30/08/2010;20.499375;20.49
31/08/2010;20.79572917;21.275
01/09/2010;20.74552083;21.295
02/09/2010;19.92083333;20.355
03/09/2010;20.67083333;22.19
04/09/2010;21.1553125;22.005
05/09/2010;20.97885417;21.62
06/09/2010;21.11625;21.76
07/09/2010;20.78947917;22.19
08/09/2010;20.9515625;21.16
09/09/2010;22.0634375;22.955
10/09/2010;20.44260417;20.695
11/09/2010;20.29458333;21.07
12/09/2010;20.6134375;21.97
13/09/2010;19.61458333;20.635
14/09/2010;19.50520833;20.195
15/09/2010;19.76552083;20.985
16/09/2010;20.393125;21.905
17/09/2010;20.466875;21
18/09/2010;20.41520833;20.795
19/09/2010;20.02625;20.865
20/09/2010;21.28135417;21.685
21/09/2010;20.913125;21.115
22/09/2010;21.92927083;23
23/09/2010;22.439375;22.7
24/09/2010;21.47052083;22.165
25/09/2010;20.24072917;20.78
26/09/2010;21.15802083;21.36
27/09/2010;20.67354167;21.16
28/09/2010;21.71760417;22.005
29/09/2010;22.085;22.595
30/09/2010;21.96072917;21.945
01/10/2010;21.6825;22.585
02/10/2010;22.12697917;22.98
03/10/2010;22.285625;23.225
04/10/2010;22.475625;22.935
05/10/2010;22.78239583;24.6
06/10/2010;22.59364583;22.81
07/10/2010;24.07145833;25.285
08/10/2010;23.39447917;23.845
09/10/2010;22.29010417;23.205
10/10/2010;20.90104167;21.015
11/10/2010;21.13260417;21.7
12/10/2010;21.80229167;22.245
13/10/2010;22.67947917;23.31
14/10/2010;22.02510417;22.83
15/10/2010;23.41625;23.32
16/10/2010;23.54916667;23.76
17/10/2010;22.82135417;23.95
18/10/2010;23.46875;24.29
19/10/2010;23.7109375;25.19
20/10/2010;23.97729167;24.945
21/10/2010;23.0946875;24.25
22/10/2010;23.33916667;24.1
23/10/2010;23.35333333;24.395
24/10/2010;23.5265625;24.305
25/10/2010;22.46666667;22.975
26/10/2010;23.96020833;24.465
27/10/2010;23.74677083;24.54
28/10/2010;23.03604167;23.735
29/10/2010;23.78354167;24.695
30/10/2010;23.61385417;24.835
31/10/2010;24.53322917;24.91
01/11/2010;24.44177083;25.165
02/11/2010;23.79572917;24.385
03/11/2010;23.19979167;23.135
04/11/2010;23.19479167;24.025
05/11/2010;23.7321875;23.62
06/11/2010;23.91822917;24.13
07/11/2010;23.80583333;24.125
08/11/2010;23.5;24.6
09/11/2010;23.72833333;24.2
10/11/2010;23.00020833;23.44
11/11/2010;23.823125;24.53
12/11/2010;24.1415625;25.155
13/11/2010;24.68208333;24.945
14/11/2010;24.54510417;25.345
15/11/2010;23.5328125;24.32
16/11/2010;23.87552083;24.07
17/11/2010;25.13510417;25.625
18/11/2010;24.83916667;25.015
19/11/2010;24.79739583;25.275
20/11/2010;24.8521875;25.025
21/11/2010;25.2834375;26.095
22/11/2010;25.87769912;25.91
23/11/2010;26.05104167;26.16
24/11/2010;25.73875;26.19
25/11/2010;24.72052083;25.165
26/11/2010;24.92875;25.66
27/11/2010;24.336875;25.055
28/11/2010;25.50791667;25.78
29/11/2010;26.088125;27.8
30/11/2010;25.20260417;25.91
01/12/2010;24.42666667;25.07
02/12/2010;24.82708333;26.025
03/12/2010;24.74125;26.145
04/12/2010;24.35677083;24.66
05/12/2010;24.76291667;25.235
06/12/2010;23.74677083;24.505
07/12/2010;25.380625;25.65
08/12/2010;22.9295122;24.8
