Burst,Date_burst_daughter,Delta_Burst_date_child,Flowering,Flowering_Date,Lateral_GU_daughter,No_Lateral_GU,No_inflo,burst_date_mother,is_in_extremity,is_loaded,nature_ancestor,position_ancestor,position_mother,uc
no,,,yes,5,,,1.0,3,yes,yes,V,L,L,42462
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42467
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42470
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42473
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42476
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42478
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42481
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42484
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,42492
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42497
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42500
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,42509
no,,,yes,7,,,1.0,2,yes,yes,V,A,L,42522
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42527
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42530
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42533
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,42540
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,42543
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,42550
no,,,yes,7,,,1.0,3,yes,yes,F,L,L,42552
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42561
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42564
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42566
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42568
no,,,no,NA,,,0.0,9,yes,yes,F,A,A,42602
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42604
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42606
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,A,A,42616
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,V,A,A,42617
no,,,yes,4,,,2.0,2,yes,yes,V,A,A,42618
no,,,yes,4,,,1.0,2,yes,yes,V,A,L,42620
no,,,yes,4,,,1.0,2,yes,yes,V,A,L,42622
yes,05-02,3.0,,NA,no,,,11,no,yes,V,A,L,42624
no,,,yes,5,,,2.0,2,yes,yes,V,A,A,42625
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,42628
no,,,yes,4,,,1.0,11,yes,yes,V,A,A,42629
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,A,L,42632
yes,05-02,3.0,,NA,yes,4.0,,11,no,yes,V,A,A,42633
no,,,yes,1,,,1.0,2,yes,yes,V,A,A,42634
no,,,yes,1,,,1.0,2,yes,yes,V,A,L,42636
no,,,yes,1,,,1.0,2,yes,yes,V,A,L,42638
no,,,yes,2,,,1.0,2,yes,yes,V,A,L,42640
no,,,yes,1,,,1.0,2,yes,yes,V,A,L,42642
yes,05-02,3.0,,NA,no,,,11,no,yes,V,A,L,42644
no,,,yes,1,,,1.0,2,yes,yes,V,A,A,42645
no,,,yes,5,,,1.0,8,yes,yes,V,L,A,42649
yes,04-12,1.0,,NA,no,,,11,no,yes,F,A,A,42656
yes,05-02,2.0,,NA,yes,1.0,,12,no,yes,F,A,A,42657
no,,,yes,4,,,1.0,2,yes,yes,F,A,A,42658
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42660
yes,04-11,3.0,,NA,no,,,8,no,yes,F,A,L,42663
yes,05-02,3.0,,NA,no,,,11,no,yes,F,A,A,42664
no,,,yes,4,,,1.0,2,yes,yes,F,A,A,42665
yes,04-11,3.0,,NA,no,,,8,no,yes,F,A,L,42668
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,F,A,A,42669
no,,,yes,4,,,1.0,2,yes,yes,F,A,A,42670
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42672
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42674
yes,04-11,3.0,,NA,no,,,8,no,yes,F,A,L,42677
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,F,A,A,42678
no,,,yes,5,,,1.0,2,yes,yes,F,A,A,42679
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42681
yes,04-11,3.0,,NA,yes,3.0,,8,no,yes,V,L,A,42685
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,V,L,A,42686
no,,,yes,8,,,1.0,2,yes,yes,V,L,A,42687
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,42689
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,V,L,L,42690
yes,05-03,1.0,,NA,no,,,2,no,yes,V,L,A,42691
no,,,yes,8,,,1.0,3,yes,yes,V,L,A,42692
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,42694
yes,05-02,3.0,,NA,no,,,11,no,yes,V,L,L,42695
yes,05-03,1.0,,NA,no,,,2,no,yes,V,L,A,42696
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,42697
yes,05-02,3.0,,NA,no,,,11,no,yes,V,L,L,42698
no,,,no,NA,,,0.0,2,yes,yes,V,L,A,42699
yes,04-11,3.0,,NA,no,,,8,no,yes,V,L,L,42701
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,V,L,A,42702
yes,05-03,1.0,,NA,no,,,2,no,yes,V,L,A,42703
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,42704
yes,05-03,1.0,,NA,no,,,2,no,yes,V,L,L,42705
no,,,yes,8,,,1.0,3,yes,yes,V,L,A,42706
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,L,L,42709
yes,05-02,3.0,,NA,yes,3.0,,11,no,yes,V,L,A,42710
no,,,yes,5,,,3.0,2,yes,yes,V,L,A,42711
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,42713
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,42715
no,,,yes,4,,,1.0,2,yes,yes,V,L,L,42717
yes,05-02,3.0,,NA,no,,,11,no,yes,V,L,L,42719
no,,,yes,8,,,1.0,2,yes,yes,V,L,A,42720
yes,04-11,3.0,,NA,no,,,8,no,yes,V,L,L,42723
yes,05-02,3.0,,NA,yes,3.0,,11,no,yes,V,L,A,42724
yes,05-03,1.0,,NA,no,,,2,no,yes,V,L,A,42725
no,,,yes,5,,,2.0,3,yes,yes,V,L,A,42726
no,,,yes,4,,,1.0,2,yes,yes,V,L,L,42728
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,42730
yes,05-03,1.0,,NA,no,,,2,no,yes,V,L,L,42732
no,,,yes,7,,,1.0,3,yes,yes,V,L,A,42733
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,42736
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,42758
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,V,A,A,42759
no,,,yes,1,,,1.0,2,yes,yes,V,A,A,42760
no,,,yes,1,,,1.0,2,yes,yes,V,A,L,42762
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,42765
yes,05-02,6.0,,NA,no,,,8,no,yes,V,A,A,42767
no,,,yes,1,,,1.0,2,yes,yes,V,A,A,42768
yes,04-11,3.0,,NA,no,,,8,no,yes,V,L,A,42772
yes,05-02,3.0,,NA,no,,,11,no,yes,V,L,A,42773
no,,,yes,1,,,1.0,2,yes,yes,V,L,A,42774
no,,,yes,4,,,1.0,8,yes,yes,V,L,L,42777
yes,04-12,1.0,,NA,no,,,11,no,yes,F,A,A,42784
yes,05-02,2.0,,NA,yes,2.0,,12,no,yes,F,A,A,42785
no,,,yes,1,,,1.0,2,yes,yes,F,A,A,42786
no,,,yes,1,,,1.0,2,yes,yes,F,A,L,42788
no,,,yes,1,,,1.0,2,yes,yes,F,A,L,42790
yes,04-11,3.0,,NA,no,,,8,no,yes,F,A,L,42793
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,F,A,A,42794
no,,,yes,1,,,1.0,2,yes,yes,F,A,A,42795
no,,,yes,1,,,1.0,2,yes,yes,F,A,L,42797
no,,,yes,1,,,1.0,2,yes,yes,F,A,L,42799
no,,,no,NA,,,0.0,8,yes,yes,V,L,A,42803
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42825
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42827
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42829
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42831
yes,05-03,4.0,,NA,yes,1.0,,11,no,yes,F,L,A,42835
no,,,no,NA,,,0.0,3,yes,yes,F,L,A,42836
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,42837
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42852
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42855
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42858
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42861
yes,05-02,4.0,,NA,yes,1.0,,10,no,yes,F,A,L,42868
no,,,yes,5,,,3.0,2,yes,yes,F,A,A,42869
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42871
yes,05-02,4.0,,NA,yes,4.0,,10,no,yes,F,A,L,42873
no,,,yes,7,,,2.0,2,yes,yes,F,A,A,42874
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,42876
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42878
no,,,yes,4,,,2.0,2,yes,yes,F,A,L,42879
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42881
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42883
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42886
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42888
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42894
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42897
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42899
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42902
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42905
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42907
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42930
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42932
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42957
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42960
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42963
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42965
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42975
no,,,yes,5,,,1.0,3,yes,yes,V,A,L,42982
no,,,yes,7,,,1.0,3,yes,yes,V,A,L,42985
no,,,yes,7,,,1.0,3,yes,yes,V,A,L,42988
no,,,yes,7,,,1.0,3,yes,yes,V,A,L,42991
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,43001
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,43004
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,43026
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43029
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43032
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,43036
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43040
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43043
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43046
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43049
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,43052
no,,,yes,7,,,1.0,3,yes,yes,V,L,L,43057
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,43062
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,43065
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43068
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43074
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43077
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43080
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43083
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43086
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,43093
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43100
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43103
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,43106
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,43109
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,43112
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43119
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43122
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,43128
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,43131
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,43134
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,43137
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,43143
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,43150
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,43153
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,43156
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,43159
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,43162
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,43165
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,43168
no,,,yes,5,,,1.0,3,yes,yes,V,L,L,43181
no,,,yes,7,,,1.0,3,yes,yes,V,A,L,43186
no,,,yes,5,,,1.0,3,yes,yes,V,A,L,43189
no,,,yes,5,,,1.0,3,yes,yes,V,A,L,43192
no,,,yes,5,,,1.0,3,yes,yes,V,A,L,43195
no,,,yes,5,,,1.0,3,yes,yes,V,A,L,43198
no,,,yes,5,,,1.0,3,yes,yes,V,L,L,43210
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43220
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43223
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43226
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43229
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,43232
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43235
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43238
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43241
no,,,yes,8,,,1.0,3,yes,yes,V,L,L,43246
no,,,yes,5,,,1.0,3,yes,yes,V,A,L,43273
no,,,yes,5,,,1.0,3,yes,yes,V,A,L,43276
yes,05-03,7.0,,NA,no,,,8,no,yes,V,A,L,43286
no,,,yes,7,,,1.0,3,yes,yes,V,A,A,43287
no,,,yes,7,,,1.0,3,yes,yes,V,A,L,43290
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,43294
no,,,yes,7,,,1.0,3,yes,yes,V,L,A,43308
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,43315
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43318
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43320
yes,05-03,6.0,,NA,yes,1.0,,9,no,yes,F,L,A,43324
no,,,yes,3,,,1.0,3,yes,yes,F,L,A,43325
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,43327
yes,05-03,7.0,,NA,no,,,8,no,yes,F,L,L,43330
no,,,yes,3,,,1.0,3,yes,yes,F,L,A,43331
no,,,yes,7,,,1.0,3,yes,yes,F,L,L,43336
yes,05-03,7.0,,NA,no,,,8,no,yes,V,L,A,43340
no,,,yes,7,,,1.0,3,yes,yes,V,L,A,43341
no,,,no,NA,,,0.0,9,yes,yes,F,L,A,43348
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,43354
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43362
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,43364
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43367
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43369
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,43371
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43374
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43376
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43378
yes,05-03,7.0,,NA,no,,,8,no,yes,V,L,A,43383
no,,,yes,4,,,1.0,3,yes,yes,V,L,A,43384
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,43387
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,43389
no,,,yes,7,,,1.0,3,yes,yes,F,L,L,43401
yes,05-03,7.0,,NA,yes,1.0,,8,no,yes,V,L,A,43406
no,,,yes,4,,,1.0,3,yes,yes,V,L,A,43407
no,,,yes,5,,,1.0,3,yes,yes,V,L,L,43409
no,,,yes,4,,,1.0,8,yes,yes,V,L,L,43412
yes,05-03,7.0,,NA,no,,,8,no,yes,V,L,A,43417
no,,,yes,7,,,1.0,3,yes,yes,V,L,A,43418
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,43422
yes,05-03,7.0,,NA,no,,,8,no,yes,V,L,L,43426
no,,,yes,7,,,1.0,3,yes,yes,V,L,A,43427
no,,,yes,7,,,1.0,3,yes,yes,V,L,A,43432
no,,,yes,4,,,1.0,8,yes,yes,V,L,A,43439
yes,05-03,7.0,,NA,no,,,8,no,yes,V,A,A,43444
no,,,yes,4,,,1.0,3,yes,yes,V,A,A,43445
no,,,yes,5,,,1.0,8,yes,yes,V,A,L,43450
no,,,yes,5,,,1.0,8,yes,yes,V,A,L,43453
no,,,yes,4,,,1.0,8,yes,yes,V,A,L,43458
no,,,yes,4,,,1.0,8,yes,yes,V,L,A,43463
no,,,yes,4,,,1.0,8,yes,yes,V,L,L,43466
no,,,yes,4,,,1.0,8,yes,yes,V,L,L,43469
no,,,yes,4,,,1.0,8,yes,yes,V,L,L,43472
no,,,yes,5,,,1.0,8,yes,yes,V,L,A,43479
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,43482
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,43485
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,43488
no,,,yes,7,,,1.0,8,yes,yes,F,A,L,43498
yes,05-03,7.0,,NA,no,,,8,no,yes,F,A,L,43501
no,,,yes,7,,,1.0,3,yes,yes,F,A,A,43502
no,,,no,NA,,,0.0,8,yes,yes,F,A,L,43505
no,,,yes,7,,,1.0,8,yes,yes,F,A,L,43507
yes,04-12,4.0,,NA,no,,,8,no,yes,V,L,A,43512
yes,05-03,3.0,,NA,yes,3.0,,12,no,yes,V,L,A,43513
no,,,yes,7,,,1.0,3,yes,yes,V,L,A,43514
no,,,yes,4,,,1.0,3,yes,yes,V,L,L,43516
no,,,yes,7,,,1.0,3,yes,yes,V,L,L,43518
no,,,yes,5,,,1.0,3,yes,yes,V,L,L,43520
yes,05-03,7.0,,NA,no,,,8,no,yes,V,L,L,43523
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,43524
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,43526
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,43529
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,43532
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,43535
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,43539
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,43544
no,,,yes,5,,,1.0,8,yes,yes,V,A,L,43546
no,,,yes,5,,,1.0,8,yes,yes,V,A,L,43551
yes,05-03,7.0,,NA,no,,,8,no,yes,V,A,L,43554
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,43555
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,43557
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,43559
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,43561
no,,,yes,5,,,1.0,8,yes,yes,V,A,L,43565
no,,,yes,5,,,1.0,8,yes,yes,V,A,L,43568
no,,,yes,5,,,1.0,8,yes,yes,V,A,L,43573
no,,,yes,5,,,1.0,8,yes,yes,V,A,L,43576
yes,05-03,6.0,,NA,no,,,9,no,yes,V,A,L,43581
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,43582
yes,05-03,6.0,,NA,no,,,9,no,yes,V,A,L,43584
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,43585
no,,,no,NA,,,0.0,9,yes,yes,V,A,L,43587
yes,05-03,6.0,,NA,no,,,9,no,yes,V,A,L,43589
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,43590
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,43600
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,43602
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,43604
yes,05-03,6.0,,NA,no,,,9,no,yes,V,L,A,43607
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,43608
yes,05-03,6.0,,NA,no,,,9,no,yes,V,L,A,43611
no,,,yes,10,,,1.0,3,yes,yes,V,L,A,43612
yes,05-03,6.0,,NA,yes,1.0,,9,no,yes,V,L,A,43616
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,43617
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,43618
yes,05-03,6.0,,NA,no,,,9,no,yes,V,L,A,43624
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,43625
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,43631
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,43635
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,43647
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,43649
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,43651
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,43653
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,43655
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,43659
yes,05-02,1.0,,NA,yes,2.0,,1,no,yes,F,L,L,43661
no,,,yes,5,,,1.0,2,yes,yes,F,L,A,43662
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,43664
no,,,yes,10,,,1.0,2,yes,yes,F,L,L,43666
no,,,yes,5,,,2.0,2,yes,yes,F,L,L,43671
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,43674
yes,05-03,1.0,,NA,no,,,2,no,yes,F,L,L,43676
no,,,no,NA,,,0.0,3,yes,yes,F,L,A,43677
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,43679
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,43683
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,43686
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,43689
no,,,yes,8,,,1.0,2,yes,yes,F,L,L,43693
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,43696
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,43698
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,43707
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43710
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43713
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,43715
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43718
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43721
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43729
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43732
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,43737
no,,,yes,8,,,1.0,2,yes,yes,F,A,L,43741
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43744
yes,05-03,1.0,,NA,no,,,2,no,yes,F,A,L,43746
no,,,no,NA,,,0.0,3,yes,yes,F,A,A,43747
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,43751
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,43754
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,43756
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43761
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43764
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,43767
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,43770
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43773
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,43779
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,43782
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,43785
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43792
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43794
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43797
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,43800
no,,,yes,,,,,3,yes,yes,F,A,L,43803
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43806
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,43822
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43826
no,,,yes,10,,,1.0,3,yes,yes,F,A,L,43828
no,,,yes,10,,,1.0,3,yes,yes,F,A,L,43831
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43834
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43836
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43838
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,43845
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43849
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43851
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43853
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43855
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43857
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,43866
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,43868
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43874
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43876
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43878
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,43880
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43898
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43901
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43904
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43907
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43910
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43913
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43916
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,43919
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,43924
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,43927
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,43930
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,43933
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,43937
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,43939
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,43942
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,43945
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,43949
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,43952
yes,05-02,3.0,,NA,no,,,11,no,yes,F,A,L,43959
no,,,yes,8,,,1.0,2,yes,yes,F,A,A,43960
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,F,L,L,43965
no,,,yes,10,,,1.0,2,yes,yes,F,L,A,43966
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,43968
yes,05-02,3.0,,NA,no,,,11,no,yes,F,L,L,43970
no,,,yes,10,,,1.0,2,yes,yes,F,L,A,43971
no,,,yes,10,,,1.0,2,yes,yes,F,L,L,43976
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,43986
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,43988
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,43998
