DATE;HOUR;GR;PAR;T;RH;DATETIME
13/12/2001;19;18;115.02;25.7;77;13/12/2001 19:00
13/12/2001;20;0;0;24.3;84;13/12/2001 20:00
13/12/2001;21;0;0;23.2;89;13/12/2001 21:00
13/12/2001;22;0;0;22.4;77;13/12/2001 22:00
13/12/2001;23;0;0;22.7;71;13/12/2001 23:00
13/12/2001;24;0;0;22.5;71;14/12/2001 00:00
14/12/2001;1;0;0;22.2;73;14/12/2001 01:00
14/12/2001;2;0;0;22.3;70;14/12/2001 02:00
14/12/2001;3;0;0;22.1;69;14/12/2001 03:00
14/12/2001;4;0;0;21.9;71;14/12/2001 04:00
14/12/2001;5;0;0;21.8;72;14/12/2001 05:00
14/12/2001;6;4;25.56;22.3;75;14/12/2001 06:00
14/12/2001;7;58;370.62;26.8;63;14/12/2001 07:00
14/12/2001;8;88;562.32;27.4;61;14/12/2001 08:00
14/12/2001;9;146;932.94;29.3;56;14/12/2001 09:00
14/12/2001;10;256;1635.84;29.9;57;14/12/2001 10:00
14/12/2001;11;360;2300.4;28.9;62;14/12/2001 11:00
14/12/2001;12;376;2402.64;29.5;63;14/12/2001 12:00
14/12/2001;13;370;2364.3;30;66;14/12/2001 13:00
14/12/2001;14;320;2044.8;29.3;66;14/12/2001 14:00
14/12/2001;15;286;1827.54;28.2;69;14/12/2001 15:00
14/12/2001;16;262;1674.18;28.7;69;14/12/2001 16:00
14/12/2001;17;194;1239.66;28.6;70;14/12/2001 17:00
14/12/2001;18;90;575.1;27.3;72;14/12/2001 18:00
14/12/2001;19;18;115.02;26;79;14/12/2001 19:00
14/12/2001;20;0;0;24.9;85;14/12/2001 20:00
14/12/2001;21;0;0;24.6;84;14/12/2001 21:00
14/12/2001;22;0;0;24;90;14/12/2001 22:00
14/12/2001;23;0;0;24.2;89;14/12/2001 23:00
14/12/2001;24;0;0;22.9;88;15/12/2001 00:00
15/12/2001;1;0;0;23.3;89;15/12/2001 01:00
15/12/2001;2;0;0;22.8;91;15/12/2001 02:00
15/12/2001;3;0;0;22.5;89;15/12/2001 03:00
15/12/2001;4;0;0;21.9;83;15/12/2001 04:00
15/12/2001;5;0;0;20.9;83;15/12/2001 05:00
15/12/2001;6;4;25.56;22.2;77;15/12/2001 06:00
15/12/2001;7;54;345.06;25.8;68;15/12/2001 07:00
15/12/2001;8;138;881.82;27.5;66;15/12/2001 08:00
15/12/2001;9;214;1367.46;28.3;63;15/12/2001 09:00
15/12/2001;10;278;1776.42;28.4;62;15/12/2001 10:00
15/12/2001;11;264;1686.96;29.9;60;15/12/2001 11:00
15/12/2001;12;270;1725.3;28.5;62;15/12/2001 12:00
15/12/2001;13;298;1904.22;30;55;15/12/2001 13:00
15/12/2001;14;210;1341.9;30.4;55;15/12/2001 14:00
15/12/2001;15;224;1431.36;28.4;60;15/12/2001 15:00
15/12/2001;16;148;945.72;29.6;61;15/12/2001 16:00
15/12/2001;17;158;1009.62;28.8;62;15/12/2001 17:00
15/12/2001;18;54;345.06;26.6;72;15/12/2001 18:00
15/12/2001;19;10;63.9;25.5;76;15/12/2001 19:00
15/12/2001;20;0;0;24.1;85;15/12/2001 20:00
15/12/2001;21;0;0;23.9;88;15/12/2001 21:00
15/12/2001;22;0;0;24;89;15/12/2001 22:00
15/12/2001;23;0;0;23.2;86;15/12/2001 23:00
15/12/2001;24;0;0;22.6;77;16/12/2001 00:00
16/12/2001;1;0;0;22.2;77;16/12/2001 01:00
16/12/2001;2;0;0;22;76;16/12/2001 02:00
16/12/2001;3;0;0;22.2;73;16/12/2001 03:00
16/12/2001;4;0;0;21.7;80;16/12/2001 04:00
16/12/2001;5;0;0;20.9;78;16/12/2001 05:00
16/12/2001;6;2;12.78;22.1;76;16/12/2001 06:00
16/12/2001;7;54;345.06;26.8;64;16/12/2001 07:00
16/12/2001;8;144;920.16;28.1;51;16/12/2001 08:00
16/12/2001;9;224;1431.36;28.2;63;16/12/2001 09:00
16/12/2001;10;298;1904.22;28.5;62;16/12/2001 10:00
16/12/2001;11;334;2134.26;29.7;57;16/12/2001 11:00
16/12/2001;12;370;2364.3;29.8;57;16/12/2001 12:00
16/12/2001;13;248;1584.72;27.5;65;16/12/2001 13:00
16/12/2001;14;308;1968.12;29.5;58;16/12/2001 14:00
16/12/2001;15;250;1597.5;27.5;62;16/12/2001 15:00
16/12/2001;16;140;894.6;27.5;65;16/12/2001 16:00
16/12/2001;17;84;536.76;27.3;65;16/12/2001 17:00
16/12/2001;18;42;268.38;26.2;70;16/12/2001 18:00
16/12/2001;19;14;89.46;25.5;69;16/12/2001 19:00
16/12/2001;20;0;0;23.5;78;16/12/2001 20:00
16/12/2001;21;0;0;22.6;85;16/12/2001 21:00
16/12/2001;22;0;0;22.8;81;16/12/2001 22:00
16/12/2001;23;0;0;22.2;81;16/12/2001 23:00
16/12/2001;24;0;0;21.7;86;17/12/2001 00:00
17/12/2001;1;0;0;21.7;81;17/12/2001 01:00
17/12/2001;2;0;0;21.6;81;17/12/2001 02:00
17/12/2001;3;0;0;21.4;83;17/12/2001 03:00
17/12/2001;4;0;0;21.3;76;17/12/2001 04:00
17/12/2001;5;0;0;21.6;74;17/12/2001 05:00
17/12/2001;6;4;25.56;21.8;76;17/12/2001 06:00
17/12/2001;7;64;408.96;26.5;64;17/12/2001 07:00
17/12/2001;8;112;715.68;26.9;66;17/12/2001 08:00
17/12/2001;9;144;920.16;28.9;57;17/12/2001 09:00
17/12/2001;10;288;1840.32;28.2;57;17/12/2001 10:00
17/12/2001;11;226;1444.14;29.2;57;17/12/2001 11:00
17/12/2001;12;252;1610.28;29.2;55;17/12/2001 12:00
17/12/2001;13;390;2492.1;29.4;52;17/12/2001 13:00
17/12/2001;14;376;2402.64;29.9;52;17/12/2001 14:00
17/12/2001;15;320;2044.8;29.5;49;17/12/2001 15:00
17/12/2001;16;242;1546.38;29;53;17/12/2001 16:00
17/12/2001;17;134;856.26;27.5;59;17/12/2001 17:00
17/12/2001;18;60;383.4;26.6;65;17/12/2001 18:00
17/12/2001;19;14;89.46;25.8;71;17/12/2001 19:00
17/12/2001;20;0;0;24.2;75;17/12/2001 20:00
17/12/2001;21;0;0;23.9;75;17/12/2001 21:00
17/12/2001;22;0;0;23.3;75;17/12/2001 22:00
17/12/2001;23;0;0;23.5;75;17/12/2001 23:00
17/12/2001;24;0;0;23.2;77;18/12/2001 00:00
18/12/2001;1;0;0;23.2;74;18/12/2001 01:00
18/12/2001;2;0;0;22.6;76;18/12/2001 02:00
18/12/2001;3;0;0;22.5;76;18/12/2001 03:00
18/12/2001;4;0;0;22.2;73;18/12/2001 04:00
18/12/2001;5;0;0;22.1;74;18/12/2001 05:00
18/12/2001;6;2;12.78;22.8;71;18/12/2001 06:00
18/12/2001;7;52;332.28;26.8;60;18/12/2001 07:00
18/12/2001;8;110;702.9;28.8;57;18/12/2001 08:00
18/12/2001;9;200;1278;28.6;58;18/12/2001 09:00
18/12/2001;10;228;1456.92;28.1;63;18/12/2001 10:00
18/12/2001;11;258;1648.62;29;62;18/12/2001 11:00
18/12/2001;12;214;1367.46;27.9;66;18/12/2001 12:00
18/12/2001;13;212;1354.68;29.1;59;18/12/2001 13:00
18/12/2001;14;192;1226.88;27;67;18/12/2001 14:00
18/12/2001;15;90;575.1;27.3;67;18/12/2001 15:00
18/12/2001;16;50;319.5;26.4;73;18/12/2001 16:00
18/12/2001;17;14;89.46;25;78;18/12/2001 17:00
18/12/2001;18;24;153.36;25.1;82;18/12/2001 18:00
18/12/2001;19;6;38.34;23.6;84;18/12/2001 19:00
18/12/2001;20;0;0;23.3;94;18/12/2001 20:00
18/12/2001;21;0;0;21.9;96;18/12/2001 21:00
18/12/2001;22;0;0;22.5;98;18/12/2001 22:00
18/12/2001;23;0;0;22.7;96;18/12/2001 23:00
18/12/2001;24;0;0;22;93;19/12/2001 00:00
19/12/2001;1;0;0;22.2;93;19/12/2001 01:00
19/12/2001;2;0;0;22.6;94;19/12/2001 02:00
19/12/2001;3;0;0;21.8;87;19/12/2001 03:00
19/12/2001;4;0;0;21.9;84;19/12/2001 04:00
19/12/2001;5;0;0;22.4;82;19/12/2001 05:00
19/12/2001;6;4;25.56;22.5;80;19/12/2001 06:00
19/12/2001;7;56;357.84;26.8;73;19/12/2001 07:00
19/12/2001;8;120;766.8;27.3;69;19/12/2001 08:00
19/12/2001;9;246;1571.94;27.9;63;19/12/2001 09:00
19/12/2001;10;288;1840.32;28.6;63;19/12/2001 10:00
19/12/2001;11;240;1533.6;28.2;67;19/12/2001 11:00
19/12/2001;12;160;1022.4;27.5;68;19/12/2001 12:00
19/12/2001;13;120;766.8;27.7;68;19/12/2001 13:00
19/12/2001;14;106;677.34;27.2;71;19/12/2001 14:00
19/12/2001;15;102;651.78;26.6;72;19/12/2001 15:00
19/12/2001;16;74;472.86;27.8;68;19/12/2001 16:00
19/12/2001;17;78;498.42;27.3;70;19/12/2001 17:00
19/12/2001;18;44;281.16;26.4;75;19/12/2001 18:00
19/12/2001;19;6;38.34;26;77;19/12/2001 19:00
19/12/2001;20;0;0;24.8;81;19/12/2001 20:00
19/12/2001;21;0;0;24;85;19/12/2001 21:00
19/12/2001;22;0;0;23.3;85;19/12/2001 22:00
19/12/2001;23;0;0;22.8;84;19/12/2001 23:00
19/12/2001;24;0;0;22.9;81;20/12/2001 00:00
20/12/2001;1;0;0;22.1;87;20/12/2001 01:00
20/12/2001;2;0;0;22.5;87;20/12/2001 02:00
20/12/2001;3;0;0;22.2;86;20/12/2001 03:00
20/12/2001;4;0;0;22.4;82;20/12/2001 04:00
20/12/2001;5;0;0;22.3;82;20/12/2001 05:00
20/12/2001;6;2;12.78;22.7;83;20/12/2001 06:00
20/12/2001;7;42;268.38;26;77;20/12/2001 07:00
20/12/2001;8;126;805.14;28.1;64;20/12/2001 08:00
20/12/2001;9;220;1405.8;28.6;64;20/12/2001 09:00
20/12/2001;10;294;1878.66;28.9;67;20/12/2001 10:00
20/12/2001;11;302;1929.78;28.5;65;20/12/2001 11:00
20/12/2001;12;218;1393.02;28.5;70;20/12/2001 12:00
20/12/2001;13;208;1329.12;28.6;68;20/12/2001 13:00
20/12/2001;14;228;1456.92;27.5;73;20/12/2001 14:00
20/12/2001;15;154;984.06;27.7;75;20/12/2001 15:00
20/12/2001;16;198;1265.22;28.9;67;20/12/2001 16:00
20/12/2001;17;162;1035.18;29.2;67;20/12/2001 17:00
20/12/2001;18;58;370.62;27.8;71;20/12/2001 18:00
20/12/2001;19;20;127.8;25;81;20/12/2001 19:00
20/12/2001;20;0;0;23.7;93;20/12/2001 20:00
20/12/2001;21;0;0;23.1;98;20/12/2001 21:00
20/12/2001;22;0;0;23.8;98;20/12/2001 22:00
20/12/2001;23;0;0;23.5;95;20/12/2001 23:00
20/12/2001;24;0;0;23.4;91;21/12/2001 00:00
21/12/2001;1;0;0;23.3;90;21/12/2001 01:00
21/12/2001;2;0;0;23.2;86;21/12/2001 02:00
21/12/2001;3;0;0;23.3;87;21/12/2001 03:00
21/12/2001;4;0;0;23.2;87;21/12/2001 04:00
21/12/2001;5;0;0;23.3;84;21/12/2001 05:00
21/12/2001;6;2;12.78;23.2;84;21/12/2001 06:00
21/12/2001;7;30;191.7;24.7;82;21/12/2001 07:00
21/12/2001;8;126;805.14;28.3;73;21/12/2001 08:00
21/12/2001;9;160;1022.4;27.1;77;21/12/2001 09:00
21/12/2001;10;252;1610.28;29.5;68;21/12/2001 10:00
21/12/2001;11;312;1993.68;29.7;71;21/12/2001 11:00
21/12/2001;12;310;1980.9;30.8;63;21/12/2001 12:00
21/12/2001;13;258;1648.62;27.9;73;21/12/2001 13:00
21/12/2001;14;156;996.84;30.4;68;21/12/2001 14:00
21/12/2001;15;342;2185.38;30.6;65;21/12/2001 15:00
21/12/2001;16;262;1674.18;29.3;70;21/12/2001 16:00
21/12/2001;17;194;1239.66;28.3;73;21/12/2001 17:00
21/12/2001;18;130;830.7;27.7;77;21/12/2001 18:00
21/12/2001;19;46;293.94;26.4;83;21/12/2001 19:00
21/12/2001;20;0;0;25.5;87;21/12/2001 20:00
21/12/2001;21;0;0;24.5;90;21/12/2001 21:00
21/12/2001;22;0;0;24.1;88;21/12/2001 22:00
21/12/2001;23;0;0;23.2;82;21/12/2001 23:00
21/12/2001;24;0;0;23;81;22/12/2001 00:00
22/12/2001;1;0;0;23;81;22/12/2001 01:00
22/12/2001;2;0;0;22.2;84;22/12/2001 02:00
22/12/2001;3;0;0;22.8;81;22/12/2001 03:00
22/12/2001;4;0;0;22.6;80;22/12/2001 04:00
22/12/2001;5;0;0;22.6;79;22/12/2001 05:00
22/12/2001;6;2;12.78;23;79;22/12/2001 06:00
22/12/2001;7;52;332.28;26.7;72;22/12/2001 07:00
22/12/2001;8;130;830.7;29.1;72;22/12/2001 08:00
22/12/2001;9;150;958.5;27.8;72;22/12/2001 09:00
22/12/2001;10;82;523.98;27.3;76;22/12/2001 10:00
22/12/2001;11;134;856.26;28.3;73;22/12/2001 11:00
22/12/2001;12;226;1444.14;29.8;67;22/12/2001 12:00
22/12/2001;13;202;1290.78;29.1;71;22/12/2001 13:00
22/12/2001;14;138;881.82;29.3;75;22/12/2001 14:00
22/12/2001;15;104;664.56;28;73;22/12/2001 15:00
22/12/2001;16;128;817.92;29;71;22/12/2001 16:00
22/12/2001;17;84;536.76;28.4;70;22/12/2001 17:00
22/12/2001;18;66;421.74;28.8;67;22/12/2001 18:00
22/12/2001;19;24;153.36;26.6;74;22/12/2001 19:00
22/12/2001;20;0;0;25.4;82;22/12/2001 20:00
22/12/2001;21;0;0;25.6;84;22/12/2001 21:00
22/12/2001;22;0;0;25.7;83;22/12/2001 22:00
22/12/2001;23;0;0;23.8;89;22/12/2001 23:00
22/12/2001;24;0;0;23.2;92;23/12/2001 00:00
23/12/2001;1;0;0;23.4;86;23/12/2001 01:00
23/12/2001;2;0;0;23.1;83;23/12/2001 02:00
23/12/2001;3;0;0;23;81;23/12/2001 03:00
23/12/2001;4;0;0;23.3;79;23/12/2001 04:00
23/12/2001;5;0;0;22.8;81;23/12/2001 05:00
23/12/2001;6;4;25.56;23.1;82;23/12/2001 06:00
23/12/2001;7;48;306.72;27;74;23/12/2001 07:00
23/12/2001;8;130;830.7;28.2;72;23/12/2001 08:00
23/12/2001;9;188;1201.32;27.6;73;23/12/2001 09:00
23/12/2001;10;148;945.72;29.1;72;23/12/2001 10:00
23/12/2001;11;334;2134.26;30.2;68;23/12/2001 11:00
23/12/2001;12;274;1750.86;29.1;73;23/12/2001 12:00
23/12/2001;13;200;1278;27.2;75;23/12/2001 13:00
23/12/2001;14;64;408.96;25.4;89;23/12/2001 14:00
23/12/2001;15;50;319.5;24.3;92;23/12/2001 15:00
23/12/2001;16;76;485.64;26;91;23/12/2001 16:00
23/12/2001;17;94;600.66;26.8;78;23/12/2001 17:00
23/12/2001;18;40;255.6;25.9;82;23/12/2001 18:00
23/12/2001;19;14;89.46;24.4;86;23/12/2001 19:00
23/12/2001;20;0;0;23.9;93;23/12/2001 20:00
23/12/2001;21;0;0;23.5;96;23/12/2001 21:00
23/12/2001;22;0;0;22.1;100;23/12/2001 22:00
23/12/2001;23;0;0;21.9;103;23/12/2001 23:00
23/12/2001;24;0;0;22.3;104;24/12/2001 00:00
24/12/2001;1;0;0;23;104;24/12/2001 01:00
24/12/2001;2;0;0;22.4;105;24/12/2001 02:00
24/12/2001;3;0;0;21.8;105;24/12/2001 03:00
24/12/2001;4;0;0;22;104;24/12/2001 04:00
24/12/2001;5;0;0;22;101;24/12/2001 05:00
24/12/2001;6;2;12.78;23.1;93;24/12/2001 06:00
24/12/2001;7;40;255.6;25.5;93;24/12/2001 07:00
24/12/2001;8;118;754.02;26.6;83;24/12/2001 08:00
24/12/2001;9;192;1226.88;27.5;75;24/12/2001 09:00
24/12/2001;10;270;1725.3;28.9;72;24/12/2001 10:00
24/12/2001;11;160;1022.4;27.9;78;24/12/2001 11:00
24/12/2001;12;312;1993.68;28.6;69;24/12/2001 12:00
24/12/2001;13;66;421.74;26.4;82;24/12/2001 13:00
24/12/2001;14;28;178.92;23.8;95;24/12/2001 14:00
24/12/2001;15;18;115.02;23.2;100;24/12/2001 15:00
24/12/2001;16;64;408.96;25.1;100;24/12/2001 16:00
24/12/2001;17;110;702.9;25.1;86;24/12/2001 17:00
24/12/2001;18;30;191.7;25.1;90;24/12/2001 18:00
24/12/2001;19;12;76.68;24;92;24/12/2001 19:00
24/12/2001;20;0;0;23.2;94;24/12/2001 20:00
24/12/2001;21;0;0;22.7;99;24/12/2001 21:00
24/12/2001;22;0;0;22;96;24/12/2001 22:00
24/12/2001;23;0;0;22;97;24/12/2001 23:00
24/12/2001;24;0;0;21.9;92;25/12/2001 00:00
25/12/2001;1;0;0;21.4;91;25/12/2001 01:00
25/12/2001;2;0;0;21.6;91;25/12/2001 02:00
25/12/2001;3;0;0;22.7;93;25/12/2001 03:00
25/12/2001;4;0;0;21.7;95;25/12/2001 04:00
25/12/2001;5;0;0;21.8;88;25/12/2001 05:00
25/12/2001;6;4;25.56;21.9;88;25/12/2001 06:00
25/12/2001;7;60;383.4;25.8;77;25/12/2001 07:00
25/12/2001;8;126;805.14;26.3;72;25/12/2001 08:00
25/12/2001;9;104;664.56;27.3;75;25/12/2001 09:00
25/12/2001;10;264;1686.96;29.6;65;25/12/2001 10:00
25/12/2001;11;92;587.88;26.7;75;25/12/2001 11:00
25/12/2001;12;122;779.58;26.9;77;25/12/2001 12:00
25/12/2001;13;90;575.1;26.7;80;25/12/2001 13:00
25/12/2001;14;88;562.32;26.3;83;25/12/2001 14:00
25/12/2001;15;108;690.12;27.3;73;25/12/2001 15:00
25/12/2001;16;126;805.14;27.1;70;25/12/2001 16:00
25/12/2001;17;132;843.48;27.6;69;25/12/2001 17:00
25/12/2001;18;78;498.42;26.8;72;25/12/2001 18:00
25/12/2001;19;20;127.8;25.2;80;25/12/2001 19:00
25/12/2001;20;0;0;23.5;89;25/12/2001 20:00
25/12/2001;21;0;0;23;89;25/12/2001 21:00
25/12/2001;22;0;0;22.1;90;25/12/2001 22:00
25/12/2001;23;0;0;22.3;88;25/12/2001 23:00
25/12/2001;24;0;0;22.5;87;26/12/2001 00:00
26/12/2001;1;0;0;22.1;88;26/12/2001 01:00
26/12/2001;2;0;0;22;91;26/12/2001 02:00
26/12/2001;3;0;0;22;88;26/12/2001 03:00
26/12/2001;4;0;0;21.7;82;26/12/2001 04:00
26/12/2001;5;0;0;22.5;76;26/12/2001 05:00
26/12/2001;6;2;12.78;22.1;76;26/12/2001 06:00
26/12/2001;7;52;332.28;25.5;67;26/12/2001 07:00
26/12/2001;8;142;907.38;27.8;62;26/12/2001 08:00
26/12/2001;9;220;1405.8;28.7;63;26/12/2001 09:00
26/12/2001;10;302;1929.78;28.3;64;26/12/2001 10:00
26/12/2001;11;338;2159.82;28.6;67;26/12/2001 11:00
26/12/2001;12;348;2223.72;28.4;70;26/12/2001 12:00
26/12/2001;13;162;1035.18;27.1;72;26/12/2001 13:00
26/12/2001;14;104;664.56;27.6;71;26/12/2001 14:00
26/12/2001;15;110;702.9;26.2;72;26/12/2001 15:00
26/12/2001;16;86;549.54;27.5;68;26/12/2001 16:00
26/12/2001;17;70;447.3;25.1;72;26/12/2001 17:00
26/12/2001;18;40;255.6;24.6;74;26/12/2001 18:00
26/12/2001;19;10;63.9;24.2;76;26/12/2001 19:00
26/12/2001;20;0;0;23.3;80;26/12/2001 20:00
26/12/2001;21;0;0;22.3;81;26/12/2001 21:00
26/12/2001;22;0;0;23;75;26/12/2001 22:00
26/12/2001;23;0;0;22.2;78;26/12/2001 23:00
26/12/2001;24;0;0;21.6;82;27/12/2001 00:00
27/12/2001;1;0;0;21.9;82;27/12/2001 01:00
27/12/2001;2;0;0;22;76;27/12/2001 02:00
27/12/2001;3;0;0;21.7;77;27/12/2001 03:00
27/12/2001;4;0;0;21.4;81;27/12/2001 04:00
27/12/2001;5;0;0;21.7;77;27/12/2001 05:00
27/12/2001;6;2;12.78;21.6;77;27/12/2001 06:00
27/12/2001;7;52;332.28;25;68;27/12/2001 07:00
27/12/2001;8;138;881.82;27.3;62;27/12/2001 08:00
27/12/2001;9;222;1418.58;29.5;54;27/12/2001 09:00
27/12/2001;10;294;1878.66;29.6;60;27/12/2001 10:00
27/12/2001;11;332;2121.48;30;58;27/12/2001 11:00
27/12/2001;12;302;1929.78;29.3;58;27/12/2001 12:00
27/12/2001;13;362;2313.18;30;51;27/12/2001 13:00
27/12/2001;14;356;2274.84;29;52;27/12/2001 14:00
27/12/2001;15;260;1661.4;30.9;51;27/12/2001 15:00
27/12/2001;16;186;1188.54;29.3;59;27/12/2001 16:00
27/12/2001;17;102;651.78;28.8;64;27/12/2001 17:00
27/12/2001;18;90;575.1;27.8;62;27/12/2001 18:00
27/12/2001;19;22;140.58;26.5;71;27/12/2001 19:00
27/12/2001;20;0;0;25.8;76;27/12/2001 20:00
27/12/2001;21;0;0;24.8;81;27/12/2001 21:00
27/12/2001;22;0;0;24.2;86;27/12/2001 22:00
27/12/2001;23;0;0;24.3;90;27/12/2001 23:00
27/12/2001;24;0;0;24.4;88;28/12/2001 00:00
28/12/2001;1;0;0;23.9;87;28/12/2001 01:00
28/12/2001;2;0;0;23.1;90;28/12/2001 02:00
28/12/2001;3;0;0;22.9;89;28/12/2001 03:00
28/12/2001;4;0;0;23.1;85;28/12/2001 04:00
28/12/2001;5;0;0;23.5;86;28/12/2001 05:00
28/12/2001;6;2;12.78;23.3;84;28/12/2001 06:00
28/12/2001;7;20;127.8;25.5;81;28/12/2001 07:00
28/12/2001;8;88;562.32;27.9;69;28/12/2001 08:00
28/12/2001;9;228;1456.92;30.3;58;28/12/2001 09:00
28/12/2001;10;278;1776.42;28.9;61;28/12/2001 10:00
28/12/2001;11;276;1763.64;28.9;67;28/12/2001 11:00
28/12/2001;12;314;2006.46;30.7;62;28/12/2001 12:00
28/12/2001;13;210;1341.9;28.8;64;28/12/2001 13:00
28/12/2001;14;346;2210.94;30.2;62;28/12/2001 14:00
28/12/2001;15;182;1162.98;28.3;72;28/12/2001 15:00
28/12/2001;16;124;792.36;27.7;72;28/12/2001 16:00
28/12/2001;17;46;293.94;26.5;86;28/12/2001 17:00
28/12/2001;18;42;268.38;26.8;87;28/12/2001 18:00
28/12/2001;19;18;115.02;26.5;78;28/12/2001 19:00
28/12/2001;20;0;0;24.6;90;28/12/2001 20:00
28/12/2001;21;0;0;24.2;94;28/12/2001 21:00
28/12/2001;22;0;0;24;95;28/12/2001 22:00
28/12/2001;23;0;0;24.1;96;28/12/2001 23:00
28/12/2001;24;0;0;23.5;96;29/12/2001 00:00
29/12/2001;1;0;0;23.6;93;29/12/2001 01:00
29/12/2001;2;0;0;23.7;88;29/12/2001 02:00
29/12/2001;3;0;0;23.4;87;29/12/2001 03:00
29/12/2001;4;0;0;23.2;86;29/12/2001 04:00
29/12/2001;5;0;0;23;88;29/12/2001 05:00
29/12/2001;6;2;12.78;22.9;91;29/12/2001 06:00
29/12/2001;7;42;268.38;25.8;82;29/12/2001 07:00
29/12/2001;8;122;779.58;29;71;29/12/2001 08:00
29/12/2001;9;184;1175.76;29.5;71;29/12/2001 09:00
29/12/2001;10;276;1763.64;29;66;29/12/2001 10:00
29/12/2001;11;262;1674.18;27.8;69;29/12/2001 11:00
29/12/2001;12;168;1073.52;27;79;29/12/2001 12:00
29/12/2001;13;138;881.82;28.4;75;29/12/2001 13:00
29/12/2001;14;270;1725.3;29.1;71;29/12/2001 14:00
29/12/2001;15;196;1252.44;27.9;73;29/12/2001 15:00
29/12/2001;16;34;217.26;25.1;84;29/12/2001 16:00
29/12/2001;17;50;319.5;25.5;97;29/12/2001 17:00
29/12/2001;18;98;626.22;26;91;29/12/2001 18:00
29/12/2001;19;18;115.02;24.8;92;29/12/2001 19:00
29/12/2001;20;0;0;24.1;99;29/12/2001 20:00
29/12/2001;21;0;0;23.9;100;29/12/2001 21:00
29/12/2001;22;0;0;24;101;29/12/2001 22:00
29/12/2001;23;0;0;24.1;101;29/12/2001 23:00
29/12/2001;24;0;0;23.2;101;30/12/2001 00:00
30/12/2001;1;0;0;22.9;100;30/12/2001 01:00
30/12/2001;2;0;0;22.6;96;30/12/2001 02:00
30/12/2001;3;0;0;22.4;93;30/12/2001 03:00
30/12/2001;4;0;0;22.3;92;30/12/2001 04:00
30/12/2001;5;0;0;22.4;90;30/12/2001 05:00
30/12/2001;6;2;12.78;23;90;30/12/2001 06:00
30/12/2001;7;36;230.04;26.5;83;30/12/2001 07:00
30/12/2001;8;130;830.7;28.5;68;30/12/2001 08:00
30/12/2001;9;120;766.8;27.6;75;30/12/2001 09:00
30/12/2001;10;162;1035.18;27.5;77;30/12/2001 10:00
30/12/2001;11;170;1086.3;27.2;81;30/12/2001 11:00
30/12/2001;12;80;511.2;26.9;79;30/12/2001 12:00
30/12/2001;13;28;178.92;25.9;86;30/12/2001 13:00
30/12/2001;14;30;191.7;23.1;95;30/12/2001 14:00
30/12/2001;15;118;754.02;25.5;98;30/12/2001 15:00
30/12/2001;16;98;626.22;26.7;84;30/12/2001 16:00
30/12/2001;17;102;651.78;25.3;93;30/12/2001 17:00
30/12/2001;18;50;319.5;26;92;30/12/2001 18:00
30/12/2001;19;14;89.46;24.4;92;30/12/2001 19:00
30/12/2001;20;0;0;23.8;98;30/12/2001 20:00
30/12/2001;21;0;0;23.5;100;30/12/2001 21:00
30/12/2001;22;0;0;23.6;99;30/12/2001 22:00
30/12/2001;23;0;0;23.8;95;30/12/2001 23:00
30/12/2001;24;0;0;23.1;94;31/12/2001 00:00
31/12/2001;1;0;0;23.3;97;31/12/2001 01:00
31/12/2001;2;0;0;22.4;95;31/12/2001 02:00
31/12/2001;3;0;0;23;90;31/12/2001 03:00
31/12/2001;4;0;0;22.4;90;31/12/2001 04:00
31/12/2001;5;0;0;22.6;91;31/12/2001 05:00
31/12/2001;6;2;12.78;22.9;90;31/12/2001 06:00
31/12/2001;7;20;127.8;24.2;88;31/12/2001 07:00
31/12/2001;8;68;434.52;27.1;82;31/12/2001 08:00
31/12/2001;9;208;1329.12;28.2;70;31/12/2001 09:00
31/12/2001;10;122;779.58;26.9;78;31/12/2001 10:00
31/12/2001;11;242;1546.38;28.9;66;31/12/2001 11:00
31/12/2001;12;216;1380.24;28.8;68;31/12/2001 12:00
31/12/2001;13;298;1904.22;28.7;64;31/12/2001 13:00
31/12/2001;14;238;1520.82;28.3;62;31/12/2001 14:00
31/12/2001;15;134;856.26;27.6;73;31/12/2001 15:00
31/12/2001;16;72;460.08;27.3;77;31/12/2001 16:00
31/12/2001;17;54;345.06;26.8;74;31/12/2001 17:00
31/12/2001;18;20;127.8;26;84;31/12/2001 18:00
31/12/2001;19;2;12.78;24.6;91;31/12/2001 19:00
31/12/2001;20;0;0;23.8;95;31/12/2001 20:00
31/12/2001;21;0;0;22.9;98;31/12/2001 21:00
31/12/2001;22;0;0;22.7;100;31/12/2001 22:00
31/12/2001;23;0;0;22.2;101;31/12/2001 23:00
31/12/2001;24;0;0;22.1;102;01/01/2002 00:00
01/01/2002;1;0;0;22.1;102;01/01/2002 01:00
01/01/2002;2;0;0;22.4;102;01/01/2002 02:00
01/01/2002;3;0;0;22.5;102;01/01/2002 03:00
01/01/2002;4;0;0;23.1;102;01/01/2002 04:00
01/01/2002;5;0;0;22.7;100;01/01/2002 05:00
01/01/2002;6;2;12.78;22.7;99;01/01/2002 06:00
01/01/2002;7;14;89.46;23.6;94;01/01/2002 07:00
01/01/2002;8;58;370.62;26;87;01/01/2002 08:00
01/01/2002;9;112;715.68;26.6;83;01/01/2002 09:00
01/01/2002;10;100;639;26.4;85;01/01/2002 10:00
